"성별","연령계층별","시점","15세이상인구[천명]","경제활동인구[천명]","취업자[천명]","실업자[천명]","비경제활동인구[천명]","경제활동참가율[%]","실업률[%]","고용률[%]",
"남자","45 - 49세","2014. 09 월","2159.9","2024.5","1983.7","40.8","135.4","93.7","2","91.8",
"남자","45 - 49세","2014. 10 월","2162.3","2037.2","1991.8","45.4","125.1","94.2","2.2","92.1",
"남자","45 - 49세","2014. 11 월","2164.9","2046.1","2004.5","41.6","118.8","94.5","2","92.6",
"남자","45 - 49세","2014. 12 월","2167.4","2036.2","1996.2","40","131.2","93.9","2","92.1",
"남자","45 - 49세","2015. 01 월","2169.9","2017.8","1975.8","42.1","152.1","93","2.1","91.1",
"남자","45 - 49세","2015. 02 월","2172.5","2020.3","1972.5","47.8","152.2","93","2.4","90.8",
"남자","45 - 49세","2015. 03 월","2175","2034.4","1990.1","44.3","140.7","93.5","2.2","91.5",
"남자","45 - 49세","2015. 04 월","2177.6","2049.1","2013.1","36","128.5","94.1","1.8","92.4",
"남자","45 - 49세","2015. 05 월","2180.1","2056.8","2016.1","40.6","123.4","94.3","2","92.5",
"남자","45 - 49세","2015. 06 월","2182.7","2050.3","2012.5","37.8","132.3","93.9","1.8","92.2",
"남자","45 - 49세","2015. 07 월","2185.7","2053.6","2006.3","47.3","132.1","94","2.3","91.8",
"남자","45 - 49세","2015. 08 월","2189.2","2043.5","2005.3","38.2","145.7","93.3","1.9","91.6",
"남자","45 - 49세","2015. 09 월","2192.7","2055.1","2020","35.1","137.6","93.7","1.7","92.1",
"남자","45 - 49세","2015. 10 월","2196.2","2062.6","2029.9","32.7","133.6","93.9","1.6","92.4",
"남자","45 - 49세","2015. 11 월","2199.7","2054.7","2022.8","31.9","145","93.4","1.6","92",
"남자","45 - 49세","2015. 12 월","2203.2","2058.1","2016.7","41.3","145.1","93.4","2","91.5",
"남자","45 - 49세","2016. 01 월","2202","2050","2009.4","40.6","152","93.1","2","91.3",
"남자","45 - 49세","2016. 02 월","2205.6","2049.8","2002.2","47.5","155.8","92.9","2.3","90.8",
"남자","45 - 49세","2016. 03 월","2209.2","2076.8","2026.5","50.3","132.5","94","2.4","91.7",
"남자","45 - 49세","2016. 04 월","2212.7","2071.4","2028.1","43.3","141.3","93.6","2.1","91.7",
"남자","45 - 49세","2016. 05 월","2216.3","2073.1","2031.3","41.9","143.2","93.5","2","91.7",
"남자","45 - 49세","2016. 06 월","2219.8","2076.1","2042.6","33.5","143.6","93.5","1.6","92",
"남자","45 - 49세","2016. 07 월","2223.1","2089.4","2047","42.4","133.7","94","2","92.1",
"남자","45 - 49세","2016. 08 월","2226.4","2095.8","2056.7","39.2","130.6","94.1","1.9","92.4",
"남자","45 - 49세","2016. 09 월","2229.7","2096.8","2062.2","34.6","132.9","94","1.7","92.5",
"남자","45 - 49세","2016. 10 월","2233","2108.4","2072.6","35.8","124.6","94.4","1.7","92.8",
"남자","45 - 49세","2016. 11 월","2236.2","2116.3","2080.8","35.5","119.9","94.6","1.7","93.1",
"남자","45 - 49세","2016. 12 월","2239.5","2106.5","2067","39.5","133","94.1","1.9","92.3",
"남자","45 - 49세","2017. 01 월","2243.1","2111.7","2069.4","42.2","131.4","94.1","2","92.3",
"남자","45 - 49세","2017. 02 월","2246.4","2112.5","2056.8","55.7","133.9","94","2.6","91.6",
"남자","45 - 49세","2017. 03 월","2249.7","2116.6","2071.1","45.5","133.1","94.1","2.1","92.1",
"남자","45 - 49세","2017. 04 월","2253","2129.1","2085.5","43.7","123.9","94.5","2.1","92.6",
"남자","45 - 49세","2017. 05 월","2256.4","2137.6","2099.5","38","118.9","94.7","1.8","93",
"남자","45 - 49세","2017. 06 월","2259.6","2142","2102.4","39.6","117.6","94.8","1.8","93",
"남자","45 - 49세","2017. 07 월","2262.3","2139.1","2106.6","32.5","123.2","94.6","1.5","93.1",
"남자","45 - 49세","2017. 08 월","2264.5","2135.1","2093.1","42","129.4","94.3","2","92.4",
"남자","45 - 49세","2017. 09 월","2266.6","2135.6","2093.2","42.3","131.1","94.2","2","92.3",
"남자","45 - 49세","2017. 10 월","2269","2133.6","2098.6","35","135.5","94","1.6","92.5",
"남자","45 - 49세","2017. 11 월","2271.4","2132.6","2095.7","36.9","138.8","93.9","1.7","92.3",
"남자","45 - 49세","2017. 12 월","2273.5","2121.9","2082.7","39.1","151.7","93.3","1.8","91.6",
"남자","45 - 49세","2018. 01 월","2275.6","2117.5","2072.4","45.1","158.2","93.1","2.1","91.1",
"남자","45 - 49세","2018. 02 월","2277.9","2123.2","2064.3","58.9","154.7","93.2","2.8","90.6",
"남자","45 - 49세","2018. 03 월","2279.9","2139.4","2086.1","53.3","140.4","93.8","2.5","91.5",
"남자","45 - 49세","2018. 04 월","2282.2","2147.3","2101.5","45.8","134.9","94.1","2.1","92.1",
"남자","45 - 49세","2018. 05 월","2284.5","2146.7","2097.8","49","137.7","94","2.3","91.8",
"남자","45 - 49세","2018. 06 월","2286.8","2140.2","2096.6","43.5","146.6","93.6","2","91.7",
"남자","45 - 49세","2018. 07 월","2284.6","2144.2","2088.1","56.1","140.3","93.9","2.6","91.4",
"남자","45 - 49세","2018. 08 월","2282.3","2140.7","2081.5","59.2","141.6","93.8","2.8","91.2",
"남자","45 - 49세","2018. 09 월","2280","2145.4","2102.9","42.6","134.6","94.1","2","92.2",
"남자","45 - 49세","2018. 10 월","2277.8","2151","2108.4","42.6","126.8","94.4","2","92.6",
"남자","45 - 49세","2018. 11 월","2275.4","2146.7","2108.9","37.8","128.8","94.3","1.8","92.7",
"남자","45 - 49세","2018. 12 월","2273.4","2148.1","2105.4","42.7","125.3","94.5","2","92.6",
"남자","45 - 49세","2019. 01 월","2270.7","2130.4","2083.8","46.7","140.3","93.8","2.2","91.8",
"남자","45 - 49세","2019. 02 월","2269.7","2121.8","2067.6","54.3","147.9","93.5","2.6","91.1",
"남자","45 - 49세","2019. 03 월","2267.7","2111.2","2057.8","53.4","156.5","93.1","2.5","90.7",
"남자","45 - 49세","2019. 04 월","2265.9","2110.2","2051.4","58.8","155.7","93.1","2.8","90.5",
"남자","45 - 49세","2019. 05 월","2263.6","2104.1","2046.3","57.8","159.5","93","2.7","90.4",
"남자","45 - 49세","2019. 06 월","2261.8","2104.1","2052.4","51.8","157.7","93","2.5","90.7",
"남자","45 - 49세","2019. 07 월","2258.7","2101","2051.5","49.5","157.7","93","2.4","90.8",
"남자","45 - 49세","2019. 08 월","2255.1","2086.9","2051.8","35.1","168.2","92.5","1.7","91",
"남자","45 - 49세","2019. 09 월","2251.8","2086.4","2045.6","40.7","165.4","92.7","2","90.8",
"남자","45 - 49세","2019. 10 월","2248.6","2092.1","2051.8","40.3","156.5","93","1.9","91.2",
"남자","45 - 49세","2019. 11 월","2245.2","2083.4","2038","45.4","161.8","92.8","2.2","90.8",
"남자","45 - 49세","2019. 12 월","2242.1","2066.7","2018.8","47.9","175.4","92.2","2.3","90",
"남자","45 - 49세","2020. 01 월","2238.3","2065.6","2015.8","49.8","172.7","92.3","2.4","90.1",
"남자","45 - 49세","2020. 02 월","2235.2","2061.2","2004.4","56.8","174","92.2","2.8","89.7",
"남자","45 - 49세","2020. 03 월","2231.6","2065.1","2009.9","55.1","166.6","92.5","2.7","90.1",
"남자","45 - 49세","2020. 04 월","2228","2045.8","1993.1","52.8","182.2","91.8","2.6","89.5",
"남자","45 - 49세","2020. 05 월","2224.9","2043.1","1986.8","56.3","181.8","91.8","2.8","89.3",
"남자","45 - 49세","2020. 06 월","2221.4","2035.6","1987.1","48.4","185.9","91.6","2.4","89.5",
"남자","45 - 49세","2020. 07 월","2214.8","2031.9","1978.8","53.2","182.9","91.7","2.6","89.3",
"남자","45 - 49세","2020. 08 월","2208.1","2020.9","1981.2","39.6","187.3","91.5","2","89.7",
"남자","45 - 49세","2020. 09 월","2201.4","2021.2","1971.1","50","180.2","91.8","2.5","89.5",
"남자","45 - 49세","2020. 10 월","2194.9","2022.2","1968.1","54.1","172.7","92.1","2.7","89.7",
"남자","45 - 49세","2020. 11 월","2188.5","2022.9","1979.5","43.4","165.6","92.4","2.1","90.5",
"남자","45 - 49세","2020. 12 월","2182.3","2011.6","1967.7","43.9","170.7","92.2","2.2","90.2",
"남자","45 - 49세","2021. 01 월","2176.4","1992.1","1930.9","61.2","184.4","91.5","3.1","88.7",
"남자","45 - 49세","2021. 02 월","2169.7","1981.4","1921.5","60","188.2","91.3","3","88.6",
"남자","45 - 49세","2021. 03 월","2163","1988.3","1941.5","46.7","174.7","91.9","2.3","89.8",
"남자","45 - 49세","2021. 04 월","2156.3","1985.7","1942.4","43.3","170.6","92.1","2.2","90.1",
"남자","45 - 49세","2021. 05 월","2149.6","1976.6","1928","48.6","173","92","2.5","89.7",
"남자","50 - 54세","2011. 01 월","2021.9","1776.8","1727","49.8","245.1","87.9","2.8","85.4",
"남자","50 - 54세","2011. 02 월","2031.3","1810","1752.5","57.4","221.3","89.1","3.2","86.3",
"남자","50 - 54세","2011. 03 월","2040.7","1851.6","1802.4","49.2","189.1","90.7","2.7","88.3",
"남자","50 - 54세","2011. 04 월","2050","1860.4","1815.9","44.4","189.7","90.8","2.4","88.6",
"남자","50 - 54세","2011. 05 월","2059.6","1867.1","1827.2","40","192.5","90.7","2.1","88.7",
"남자","50 - 54세","2011. 06 월","2068.9","1883.3","1838","45.3","185.5","91","2.4","88.8",
"남자","50 - 54세","2011. 07 월","2075.7","1873.1","1825","48.1","202.6","90.2","2.6","87.9",
"남자","50 - 54세","2011. 08 월","2079.9","1887.5","1848.9","38.6","192.4","90.7","2","88.9",
"남자","50 - 54세","2011. 09 월","2083.9","1883.3","1838.9","44.4","200.6","90.4","2.4","88.2",
"남자","50 - 54세","2011. 10 월","2088.1","1905.1","1864.6","40.5","183","91.2","2.1","89.3",
"남자","50 - 54세","2011. 11 월","2092.4","1904.1","1868.5","35.6","188.3","91","1.9","89.3",
"남자","50 - 54세","2011. 12 월","2097.1","1896.4","1860.7","35.7","200.7","90.4","1.9","88.7",
"남자","50 - 54세","2012. 01 월","2101.1","1872.7","1827.1","45.6","228.4","89.1","2.4","87",
"남자","50 - 54세","2012. 02 월","2105.3","1889.3","1834","55.2","216","89.7","2.9","87.1",
"남자","50 - 54세","2012. 03 월","2109.5","1915.5","1864.3","51.3","193.9","90.8","2.7","88.4",
"남자","50 - 54세","2012. 04 월","2113.6","1945.3","1895.9","49.4","168.3","92","2.5","89.7",
"남자","50 - 54세","2012. 05 월","2117.9","1940.3","1906.3","34","177.6","91.6","1.8","90",
"남자","50 - 54세","2012. 06 월","2122","1955.6","1915.7","39.9","166.4","92.2","2","90.3",
"남자","50 - 54세","2012. 07 월","2126.3","1948.5","1908.3","40.2","177.8","91.6","2.1","89.7",
"남자","50 - 54세","2012. 08 월","2130.8","1944","1898.7","45.2","186.8","91.2","2.3","89.1",
"남자","50 - 54세","2012. 09 월","2135.2","1972.7","1928.1","44.5","162.5","92.4","2.3","90.3",
"남자","50 - 54세","2012. 10 월","2139.6","1979.5","1946.5","33","160.1","92.5","1.7","91",
"남자","50 - 54세","2012. 11 월","2144.2","1978","1940.2","37.8","166.2","92.2","1.9","90.5",
"남자","50 - 54세","2012. 12 월","2149.2","1955.6","1917.4","38.2","193.6","91","2","89.2",
"남자","50 - 54세","2013. 01 월","2153.5","1943.9","1899.3","44.5","209.7","90.3","2.3","88.2",
"남자","50 - 54세","2013. 02 월","2158.2","1939.1","1888.3","50.8","219","89.8","2.6","87.5",
"남자","50 - 54세","2013. 03 월","2162.6","1965.1","1918","47.1","197.5","90.9","2.4","88.7",
"남자","50 - 54세","2013. 04 월","2167.1","1988.8","1946.7","42.1","178.2","91.8","2.1","89.8",
"남자","50 - 54세","2013. 05 월","2171.6","1998.4","1963.2","35.2","173.2","92","1.8","90.4",
"남자","50 - 54세","2013. 06 월","2176.2","2003.7","1976.5","27.1","172.6","92.1","1.4","90.8",
"남자","50 - 54세","2013. 07 월","2178.1","1993","1953.9","39.1","185.2","91.5","2","89.7",
"남자","50 - 54세","2013. 08 월","2177.4","1988.6","1951.3","37.3","188.8","91.3","1.9","89.6",
"남자","50 - 54세","2013. 09 월","2176.6","1990.6","1959.4","31.3","186","91.5","1.6","90",
"남자","50 - 54세","2013. 10 월","2175.9","1991.3","1965.6","25.7","184.6","91.5","1.3","90.3",
"남자","50 - 54세","2013. 11 월","2175.1","1984.6","1957.1","27.6","190.5","91.2","1.4","90",
"남자","50 - 54세","2013. 12 월","2174.4","1969.3","1930.5","38.9","205.1","90.6","2","88.8",
"남자","50 - 54세","2014. 01 월","2173.6","1953.9","1916.6","37.3","219.7","89.9","1.9","88.2",
"남자","50 - 54세","2014. 02 월","2172.9","1960.6","1923.6","37","212.3","90.2","1.9","88.5",
"남자","50 - 54세","2014. 03 월","2172.1","1976.7","1935.6","41.1","195.4","91","2.1","89.1",
"남자","50 - 54세","2014. 04 월","2171.3","1995.7","1950.2","45.6","175.6","91.9","2.3","89.8",
"남자","50 - 54세","2014. 05 월","2170.6","1988.5","1940.4","48.1","182.1","91.6","2.4","89.4",
"남자","50 - 54세","2014. 06 월","2169.8","1991.3","1950.5","40.8","178.5","91.8","2","89.9",
"남자","50 - 54세","2014. 07 월","2168.8","1984.7","1949.7","35.1","184","91.5","1.8","89.9",
"남자","50 - 54세","2014. 08 월","2167.5","1988","1949","39","179.6","91.7","2","89.9",
"남자","50 - 54세","2014. 09 월","2166.2","1989.7","1955.4","34.4","176.5","91.9","1.7","90.3",
"남자","50 - 54세","2014. 10 월","2164.8","1997.4","1956.7","40.7","167.4","92.3","2","90.4",
"남자","50 - 54세","2014. 11 월","2163.6","1990.3","1953.9","36.4","173.3","92","1.8","90.3",
"남자","50 - 54세","2014. 12 월","2162.3","1963.2","1927.8","35.5","199","90.8","1.8","89.2",
"남자","50 - 54세","2015. 01 월","2161","1940.3","1899.2","41.1","220.6","89.8","2.1","87.9",
"남자","50 - 54세","2015. 02 월","2159.7","1954.2","1915","39.1","205.6","90.5","2","88.7",
"남자","50 - 54세","2015. 03 월","2158.4","1968.6","1934.1","34.5","189.8","91.2","1.8","89.6",
"남자","50 - 54세","2015. 04 월","2157.2","1988.9","1945","43.9","168.2","92.2","2.2","90.2",
"남자","50 - 54세","2015. 05 월","2155.9","1981.3","1936.1","45.2","174.6","91.9","2.3","89.8",
"남자","50 - 54세","2015. 06 월","2154.6","1974","1927.2","46.8","180.6","91.6","2.4","89.4",
"남자","50 - 54세","2015. 07 월","2151.7","1980","1932.2","47.8","171.7","92","2.4","89.8",
"남자","50 - 54세","2015. 08 월","2147.3","1969","1922.4","46.5","178.4","91.7","2.4","89.5",
"남자","50 - 54세","2015. 09 월","2142.9","1963.3","1930","33.3","179.6","91.6","1.7","90.1",
"남자","50 - 54세","2015. 10 월","2138.4","1950.4","1925.3","25.1","188.1","91.2","1.3","90",
"남자","50 - 54세","2015. 11 월","2134","1953.2","1926.1","27.1","180.8","91.5","1.4","90.3",
"남자","50 - 54세","2015. 12 월","2129.6","1939","1904.8","34.3","190.6","91","1.8","89.4",
"남자","50 - 54세","2016. 01 월","2120.2","1908.5","1868","40.6","211.7","90","2.1","88.1",
"남자","50 - 54세","2016. 02 월","2115.8","1910.5","1863.7","46.7","205.4","90.3","2.4","88.1",
"남자","50 - 54세","2016. 03 월","2111.5","1920.7","1864.1","56.6","190.8","91","2.9","88.3",
"남자","50 - 54세","2016. 04 월","2107.1","1926.2","1880.5","45.7","180.9","91.4","2.4","89.2",
"남자","50 - 54세","2016. 05 월","2102.8","1933.7","1886.9","46.7","169.1","92","2.4","89.7",
"남자","50 - 54세","2016. 06 월","2098.3","1920.3","1877.1","43.2","178","91.5","2.2","89.5",
"남자","50 - 54세","2016. 07 월","2095.9","1921","1870.2","50.8","175","91.7","2.6","89.2",
"남자","50 - 54세","2016. 08 월","2095.8","1929.6","1877.4","52.2","166.2","92.1","2.7","89.6",
"남자","50 - 54세","2016. 09 월","2095.6","1923.1","1873.3","49.8","172.5","91.8","2.6","89.4",
"남자","50 - 54세","2016. 10 월","2095.4","1932.8","1898.3","34.4","162.6","92.2","1.8","90.6",
"남자","50 - 54세","2016. 11 월","2095.2","1934.2","1896.1","38.2","161","92.3","2","90.5",
"남자","50 - 54세","2016. 12 월","2095.1","1911.3","1872.5","38.8","183.8","91.2","2","89.4",
"남자","50 - 54세","2017. 01 월","2095.1","1894.9","1853.7","41.2","200.2","90.4","2.2","88.5",
"남자","50 - 54세","2017. 02 월","2095","1912.1","1863.4","48.7","182.9","91.3","2.5","88.9",
"남자","50 - 54세","2017. 03 월","2094.8","1924.4","1882.3","42.1","170.4","91.9","2.2","89.9",
"남자","50 - 54세","2017. 04 월","2094.7","1930.5","1877.1","53.4","164.2","92.2","2.8","89.6",
"남자","50 - 54세","2017. 05 월","2094.6","1921.1","1873","48.2","173.5","91.7","2.5","89.4",
"남자","50 - 54세","2017. 06 월","2094.3","1922.9","1877.6","45.3","171.4","91.8","2.4","89.7",
"남자","50 - 54세","2017. 07 월","2092.7","1928.7","1887.9","40.8","164.1","92.2","2.1","90.2",
"남자","50 - 54세","2017. 08 월","2089.8","1921.5","1879.9","41.6","168.3","91.9","2.2","90",
"남자","50 - 54세","2017. 09 월","2086.9","1921.1","1878.4","42.6","165.8","92.1","2.2","90",
"남자","50 - 54세","2017. 10 월","2084.1","1918.7","1876.8","41.9","165.4","92.1","2.2","90.1",
"남자","50 - 54세","2017. 11 월","2081.3","1915.8","1878.5","37.3","165.6","92","1.9","90.3",
"남자","50 - 54세","2017. 12 월","2078.4","1914.3","1865.5","48.8","164.1","92.1","2.5","89.8",
"남자","50 - 54세","2018. 01 월","2075.2","1887.5","1841","46.4","187.7","91","2.5","88.7",
"남자","50 - 54세","2018. 02 월","2072.2","1870.6","1816.1","54.5","201.5","90.3","2.9","87.6",
"남자","50 - 54세","2018. 03 월","2068.8","1886.2","1831.9","54.2","182.7","91.2","2.9","88.5",
"남자","50 - 54세","2018. 04 월","2065.8","1891.9","1836.4","55.5","173.9","91.6","2.9","88.9",
"남자","50 - 54세","2018. 05 월","2062.7","1887.5","1835.1","52.3","175.3","91.5","2.8","89",
"남자","50 - 54세","2018. 06 월","2059.7","1892.6","1838.9","53.7","167.1","91.9","2.8","89.3",
"남자","50 - 54세","2018. 07 월","2066.1","1881.5","1837.9","43.5","184.6","91.1","2.3","89",
"남자","50 - 54세","2018. 08 월","2072.5","1880.5","1829.4","51.1","192","90.7","2.7","88.3",
"남자","50 - 54세","2018. 09 월","2078.8","1881.2","1838.3","42.9","197.6","90.5","2.3","88.4",
"남자","50 - 54세","2018. 10 월","2085.2","1890.2","1847.5","42.6","195","90.6","2.3","88.6",
"남자","50 - 54세","2018. 11 월","2091.5","1895.5","1860.2","35.3","196","90.6","1.9","88.9",
"남자","50 - 54세","2018. 12 월","2098","1894.8","1849.6","45.2","203.3","90.3","2.4","88.2",
"남자","50 - 54세","2019. 01 월","2104","1897.2","1840.4","56.9","206.8","90.2","3","87.5",
"남자","50 - 54세","2019. 02 월","2111.3","1901.9","1843.8","58.1","209.4","90.1","3.1","87.3",
"남자","50 - 54세","2019. 03 월","2117.9","1919.5","1859.7","59.8","198.4","90.6","3.1","87.8",
"남자","50 - 54세","2019. 04 월","2124.5","1944.3","1885.7","58.6","180.2","91.5","3","88.8",
"남자","50 - 54세","2019. 05 월","2130.8","1936.4","1882.3","54.1","194.4","90.9","2.8","88.3",
"남자","50 - 54세","2019. 06 월","2137.5","1942.2","1894.3","47.9","195.3","90.9","2.5","88.6",
"남자","50 - 54세","2019. 07 월","2140","1938.1","1880.9","57.3","201.9","90.6","3","87.9",
"남자","50 - 54세","2019. 08 월","2142.2","1929.2","1877.3","52","213","90.1","2.7","87.6",
"남자","50 - 54세","2019. 09 월","2144.6","1937.7","1884.9","52.9","206.8","90.4","2.7","87.9",
"남자","50 - 54세","2019. 10 월","2147","1931.9","1892.3","39.6","215.1","90","2","88.1",
"남자","50 - 54세","2019. 11 월","2149.3","1937.5","1897.5","40","211.8","90.1","2.1","88.3",
"남자","50 - 54세","2019. 12 월","2151.9","1948.1","1910.2","37.9","203.8","90.5","1.9","88.8",
"남자","50 - 54세","2020. 01 월","2153.8","1926.6","1886.8","39.8","227.2","89.5","2.1","87.6",
"남자","50 - 54세","2020. 02 월","2156.4","1933.8","1889.6","44.3","222.5","89.7","2.3","87.6",
"남자","50 - 54세","2020. 03 월","2158.5","1934.4","1881.4","52.9","224.1","89.6","2.7","87.2",
"남자","50 - 54세","2020. 04 월","2160.6","1944.8","1888.5","56.3","215.8","90","2.9","87.4",
"남자","50 - 54세","2020. 05 월","2163.1","1945.9","1885.3","60.6","217.1","90","3.1","87.2",
"남자","50 - 54세","2020. 06 월","2165.3","1949","1898.1","50.9","216.3","90","2.6","87.7",
"남자","50 - 54세","2020. 07 월","2169.1","1939.8","1883.9","55.9","229.3","89.4","2.9","86.9",
"남자","50 - 54세","2020. 08 월","2172.9","1932.9","1900.6","32.3","240.1","89","1.7","87.5",
"남자","50 - 54세","2020. 09 월","2176.7","1931.4","1894.2","37.3","245.3","88.7","1.9","87",
